20800 4
-5.727197612470647E-5 -8.659573663657345E-4 -9.998967822790551E-6 -4.7187507462501826E-4 
-5.727197612461349E-5 -8.659573663549219E-4 -9.998966556717985E-6 -4.718750731480532E-4 
-5.727197612461349E-5 -8.659573663548394E-4 -9.998966562835542E-6 -4.718750731452823E-4 
-5.727197612461349E-5 -8.659573663548394E-4 -9.99896656293641E-6 -4.718750731469609E-4 
-5.727197612461349E-5 -8.659573663548394E-4 -9.99896656293641E-6 -4.718750731468464E-4 
-5.727197612461349E-5 -8.659573663548394E-4 -9.99896656293641E-6 -4.718750731468464E-4 
-5.727197612461349E-5 -8.659573663548394E-4 -9.99896656293641E-6 -4.718750731468464E-4 
-5.727197612461349E-5 -8.659573663548394E-4 -9.99896656293641E-6 -4.718750731468464E-4 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
-4.932132797203235E-5 -6.890448742808994E-6 -3.3495432007135154E-5 4.0432581021279254E-5 
-4.932132797203235E-5 -6.890448742808994E-6 -3.3495432007135154E-5 4.0432581021279254E-5 
-4.932132797203235E-5 -6.890448742808994E-6 -3.3495432007135154E-5 4.0432581021279254E-5 
-4.932132797203235E-5 -6.890448742808994E-6 -3.3495432007135154E-5 4.0432581021279254E-5 
-4.932132797203235E-5 -6.890448742808994E-6 -3.3495432007135154E-5 4.0432581021279254E-5 
-4.932132797203235E-5 -6.890448742808994E-6 -3.3495432007135154E-5 4.0432581021279254E-5 
-5.251680120066573E-5 2.7808312804285155E-5 9.44980019734006E-5 -4.921776688489135E-6 
-5.357348272030993E-5 4.152845289505987E-6 1.1860114604863815E-4 -6.086795356945221E-6 
-3.183147421057878E-4 -0.004168586083093916 -3.8900061647329897E-4 -0.0016707389420510038 
-1.4618182960695047E-4 -0.0013178464421344444 9.776638367730035E-4 -4.13598980037497E-4 
-5.10003376007983E-4 -0.0010585345541103525 0.0017335249978540923 9.36443597135397E-4 
-4.0304655695866756E-4 -0.002108675579690856 0.001382452806600023 4.9286221553418666E-5 
-4.86046686782479E-4 -0.0052811471937762805 1.963688449336659E-4 -0.0014466317163447145 
-4.5022303104449816E-4 -0.003971444861020348 0.001590031361079203 2.234845630727751E-4 
-7.454474760028518E-4 -0.004795227787798061 0.00178840835554202 -9.196506788214014E-4 
-0.0066464810021839875 0.006782582707842433 -7.208540888575453E-4 -0.0041389443548344885 
-0.007174412571668537 0.0065230833708724905 -0.004143480070063662 -0.007244545899081141 
-0.0036214934146636206 0.002167602503092793 0.0017044869334698468 -0.0017109446848370586 
-4.720625439281762E-4 -0.004419461433344576 0.0024187888059276613 -1.6373051911114695E-4 
-0.0011690821700523957 -0.008681942289062898 1.0377780866548334E-4 -0.006471116882389694 
-2.3254458384444E-4 -0.0023886245845961577 0.0010880097832521318 7.275832919215602E-4 
-2.1317769195749084E-4 -0.0013677928065207892 0.0025537326773071712 0.0016503734157523981 
-3.431617689149372E-4 -0.0015782762632174615 0.001943250346835128 -1.6282663738424516E-4 
-0.001941476686149704 -0.004635494770956529 3.3962672290893404E-4 -0.004869376951696041 
-0.0013693302477302198 -0.007450448879042079 0.004504133452573818 0.002072254525383059 
-4.1416855264920653E-4 -8.344608811724031E-4 0.0015160655015092814 4.0962296222183336E-4 
-2.1055953659633955E-4 -0.001619441395279302 6.019068718180573E-4 -1.1108375202290626E-4 
-3.6704162779663946E-4 -0.00380156414873894 -2.496475394009093E-5 -0.0010979232248314185 
-0.0013092215182524771 -0.00563181508532229 0.001974045986594928 -0.0021254947695585353 
-8.476712876507187E-4 -8.480148776689243E-4 0.0029115377025563235 0.004724730913529712 
-0.00399382300961655 -0.0030644494999375015 0.002502605319426713 -0.0024430290364035674 
-0.0031432642556965132 -0.00561064744452727 -0.0014641800558393829 -0.008069398907531344 
-0.0012231629526762962 3.3035981344574963E-4 2.37277500890695E-4 -0.0011228678538127536 
-4.0170468430984047E-4 -0.005654562116432671 4.2573646163144777E-4 -0.0018398783684310887 
-0.0012816679863912608 -0.005763741350518022 0.0013872690382250323 -0.001896477330064172 
-3.345767343376557E-4 -0.005594193814370128 6.73753366541939E-4 -0.0014019056660966455 
-5.229716528509104E-4 -0.0038214914698859194 -6.796117461706037E-4 -0.001616583525031462 
-4.0742510996222975E-4 -0.005464000035589748 9.142651274717143E-4 -4.1149066626962837E-4 
-3.495474331404535E-4 -0.006563341509635157 7.448632345008553E-4 -9.726667527347745E-4 
-2.4288737287934416E-4 -0.0047358383386367315 0.0012094550412298107 -3.7807158821468855E-4 
-3.553235221457952E-4 -0.0038255083727748536 8.576259236705327E-4 -1.5640097414925888E-4 
-2.310283210496841E-4 -0.0036740910188861643 8.799388153508682E-4 1.465225615868941E-4 
-8.670773748319637E-5 -0.001913193636896078 5.273630987011792E-4 -8.960046387152979E-5 
-6.147476776706123E-5 -0.001427143382970778 5.762961748479758E-4 -9.97032473967694E-5 
-1.275095337306944E-4 -0.0016219285704893677 4.6999694758779776E-4 -2.706930411015328E-4 
