20800 2
-7.785802556239053 -11.516251999733962 
-7.785802556189237 -11.51625199746626 
-7.785802556192926 -11.516251997466455 
-7.785802556200254 -11.516251997466455 
-7.785802556197941 -11.516251997466455 
-7.785802556198557 -11.516251997466455 
-7.785802556198576 -11.516251997466455 
-7.785802556198585 -11.516251997466455 
2.769313347520531E-16 0.0 
1.6061198852514406E-17 0.0 
-1.9201233201814577E-18 0.0 
1.1528274406747096E-19 0.0 
-2.1780359366324738E-20 0.0 
3.681260308146201E-22 0.0 
9.101460746957237E-23 0.0 
-4.491490397779599E-24 0.0 
0.48179578282727076 -9.936537418108426 
0.48179578282727076 -9.936537418108426 
0.48179578282727076 -9.936537418108426 
0.48179578282727076 -9.936537418108426 
0.48179578282727076 -9.936537418108426 
0.48179578282727076 -9.936537418108426 
-0.4720341913716432 -10.579966208532385 
-0.7845219948393283 -10.792495151886058 
-33.32188477249026 -64.01939559714198 
-15.289375349672431 -29.42834208043177 
-15.458940242763305 -102.74943245440382 
-22.764653347903334 -81.20133933685747 
-44.39653807867771 -97.82684475907126 
-36.976714656487154 -90.67824619187188 
-46.4469134367793 -150.15002381703994 
29.27423276201528 -1330.0374329731385 
32.33307018204427 -1434.2454809526828 
-15.146567424467955 -729.3503316649136 
-42.83128001062089 -95.52467280207391 
-88.55940666231153 -235.3244742701893 
-20.551520112559306 -47.38167647587541 
-15.84253776435239 -42.92859140998792 
-23.974507047877577 -69.1451005494198 
-59.527345246447545 -390.9754778254751 
-68.39391448991091 -275.7479501257564 
-13.467821947897841 -83.41712989890793 
-15.564359616145344 -42.40862728571512 
-29.280405538231157 -73.89795902333941 
-61.41178480267046 -263.61197865659716 
4.315343998449618 -172.2926020141598 
-58.45667632454658 -804.4994993939683 
-73.20305381859103 -632.9764041351355 
-9.489397388582445 -246.37465670080599 
-50.314540252599805 -80.81211084108028 
-58.14870005419186 -258.0909791733827 
-48.221015836294626 -67.30396615970496 
-31.695521586277362 -105.27772959041195 
-44.86816650123405 -82.02006497707438 
-53.498194332726044 -70.31339016678099 
-40.515358909653706 -48.86104034787145 
-32.37262722062436 -71.51572921677695 
-29.7524015928699 -46.48579110923033 
-16.397971497054133 -17.445271490353242 
-13.343939906611643 -12.371079719789668 
-14.844399949361195 -25.66543209989245 
-26.283473895009887 -47.66411486151403 
-28.62784179469655 -57.565703853038 
-17.280654927030533 -54.30186960361821 
-25.158242322869835 -61.58443397664657 
-29.489132098439438 -66.1186447982233 
-32.67195667592977 -66.40312210484849 
-34.00728294095288 -64.7815151103118 
-35.31282492744835 -63.122520825833554 
-34.0862419758118 -60.45896435751677 
-32.196206067290014 -55.72333772059343 
-31.000272374309997 -52.01275661771511 
-29.25330825109868 -52.71692822036184 
-25.73979755759789 -50.66208103795352 
-17.93791111699973 -49.93375735696112 
-11.874811296882026 -44.9697182996344 
-6.111311678028296 -44.715442154607864 
-11.015366435544427 -49.80929710372209 
-11.0146915341502 -60.165722756665986 
-18.091378845212066 -81.77364902453648 
-35.03442317595131 -130.56620351140901 
-32.55142710888486 -167.71744201465742 
-32.208041198428354 -185.7118103249347 
-35.98233109938168 -197.72768421217845 
-40.341822795243665 -203.4688896775352 
-44.05836699167768 -206.44663254781955 
-43.839406182095615 -208.2624847080725 
-37.1229129552195 -205.46680239854328 
-21.684358198604514 -202.8589502998038 
-23.55880900089985 -213.03908480597948 
-32.49809119889289 -211.35217748422224 
-27.7733622064078 -195.45472326613225 
-13.089830908818781 -167.65705981570173 
-3.7672378505828794 -152.45076413703603 
-6.24372216653567 -156.31961990733072 
-28.186049727595943 -180.73241917464324 
-26.500293099818727 -208.83632729989796 
-29.39233530319618 -243.34515416006968 
-29.237305595552684 -258.5632810607535 
-26.040637564661726 -261.8049935458348 
-25.11438209729349 -251.7763818946748 
-24.540831837140765 -233.0703141307867 
-20.27684749127456 -215.0024788513073 
-22.72075930481145 -201.22491594899302 
-27.24621350042805 -201.77165558309733 
-31.41678689515408 -208.23552555797465 
-33.1698733576224 -213.81485303246464 
-32.73243794032575 -210.41788031694364 
-29.504686866888086 -201.2339541950588 
-24.59928745394688 -192.07819826447155 
-17.47544250099235 -185.72837679846117 
-8.821513899445968 -193.08670345890553 
-14.2501614575236 -218.42030992030337 
-15.600583294532145 -230.67320492450153 
-13.114372271052124 -238.40948018211526 
-21.75201391310609 -228.29783345871112 
-28.06444155839663 -222.83492024873863 
-33.634230242759706 -210.28345892831135 
-35.304805787186034 -205.74871214574253 
-39.81356185211092 -201.08819591511013 
-46.398159076688444 -203.36085732933097 
-38.990215700584216 -197.30809386204098 
-34.221369267914376 -192.75444654129052 
-29.148510067856773 -185.72012959386484 
-27.99999347739902 -161.10013642742572 
-19.98784818461368 -141.98031797308465 
-8.972120660603958 -119.37554345536955 
-4.364224954502777 -92.83650466632945 
-22.347800006654673 -82.58078187589715 
-32.93220945713213 -79.00992049821143 
-38.89856671249703 -81.003212862693 
-40.40783928825889 -92.80194791276934 
-34.94668921756216 -101.0021966637098 
-38.3245565303508 -104.26935379258634 
-33.96936898128803 -105.48644143651701 
-35.43593984629976 -110.10838047282971 
-44.99450945808453 -116.28843344957188 
-26.662806719266793 -115.35327377367632 
-21.191463748915062 -89.69855204133114 
-20.90877762365986 -66.61926255155964 
-11.81286481701593 -66.32269693882843 
-4.877135353577713 -47.286551695652626 
-14.56323855464328 -27.882006154817844 
2.040567209123199 -13.571802070119304 
7.78725420204529 -15.968880796494865 
-21.68115159777523 -105.13001600817357 
-33.983149571090884 -200.40488645310745 
-6.389864408377084 -154.18924868456202 
5.727314590233735 -44.3779316513773 
-3.858882281709198 -35.231941845822234 
-3.241904091908787 -83.57719766167085 
-10.227959876833836 -135.28659065720862 
-20.606648865544944 -135.3688105917694 
-13.95668078341707 -681.1381008245756 
-21.016466244386613 -719.4933027548531 
-1.8005491823745694 -699.0545819764138 
8.182213559116548 -680.6573372863336 
-5.792695562640254 -638.8599528642421 
-3.608762161002733 -741.5073384023136 
12.993266966430275 -156.28622897311968 
-7.785802556198585 -11.516251997466455 
-7.785802556198585 -11.516251997466455 
-7.785802556198585 -11.516251997466455 
-7.785802556198585 -11.516251997466455 
-7.785802556198585 -11.516251997466455 
-7.785802556198585 -11.516251997466455 
